reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,processed_text,tokens,tokens_cleaned,tokens_stemmed,label
2a108b7a-547c-4d7a-8951-cad87e768498,Nadya Maharani,https://play-lh.googleusercontent.com/a-/ALV-UjV6eGBbxRXW4dvLtYF5QA1_-wGQL89cr5QO7iXgvOcP_L6PVfc4,Mau batalkan pesanan karna tidak sengaja dipencet malah tidak bisa dan harus hubungi driver yg juga tidak bisa cancel. Tolong dong adakan opsi pembatalan seperti dulu,1,3,5.330.0,2024-11-07 11:03:40,,,5.330.0,mau batal pesan karna sengaja pencet malah hubung driver yg cancel dong adakan opsi batal dulu,"['mau', 'batalkan', 'pesanan', 'karna', 'tidak', 'sengaja', 'dipencet', 'malah', 'tidak', 'bisa', 'dan', 'harus', 'hubungi', 'driver', 'yg', 'juga', 'tidak', 'bisa', 'cancel', 'tolong', 'dong', 'adakan', 'opsi', 'pembatalan', 'seperti', 'dulu']","['mau', 'batalkan', 'pesanan', 'karna', 'sengaja', 'dipencet', 'malah', 'hubungi', 'driver', 'yg', 'cancel', 'dong', 'adakan', 'opsi', 'pembatalan', 'dulu']","['mau', 'batal', 'pesan', 'karna', 'sengaja', 'pencet', 'malah', 'hubung', 'driver', 'yg', 'cancel', 'dong', 'adakan', 'opsi', 'batal', 'dulu']",negative
b10fd303-a405-4fb4-a850-0563ba4b9591,Perintis Perintis,https://play-lh.googleusercontent.com/a/ACg8ocKm1LhSC-bsbeZPvBoq8aU4qMYxwX9rgh9yJvrphznjuaQYXw=mo,untuk aplikasi ini sebenarnya sangat membantu hanya dalam menyeleksi SDM atau driver nya saja kurang profesional sehingga banyak driver yang tidak jelas minta uang lebih dengan berbagai cara. kebanyakan driver songong dan sombong kurang ramah. saya hampir setiap hari dan malam menggunakan aplikasi ini dari dulu sampai sekarang belum pernah mendapatkan driver yang bijaksana dan proporsional. saya harap perusahaan ini dapat meningkatkan kualitas SDM ( DRIVER ).,2,5,5.331.0,2024-11-08 13:31:37,Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏,2024-11-08 16:12:10,5.331.0,aplikasi benar sangat bantu seleksi sdm driver nya kurang profesional banyak driver jelas minta uang lebih bagai cara banyak driver songong sombong kurang ramah hampir hari malam guna aplikasi dulu sekarang pernah dapat driver bijaksana proporsional harap usaha tingkat kualitas sdm driver,"['untuk', 'aplikasi', 'ini', 'sebenarnya', 'sangat', 'membantu', 'hanya', 'dalam', 'menyeleksi', 'sdm', 'atau', 'driver', 'nya', 'saja', 'kurang', 'profesional', 'sehingga', 'banyak', 'driver', 'yang', 'tidak', 'jelas', 'minta', 'uang', 'lebih', 'dengan', 'berbagai', 'cara', 'kebanyakan', 'driver', 'songong', 'dan', 'sombong', 'kurang', 'ramah', 'saya', 'hampir', 'setiap', 'hari', 'dan', 'malam', 'menggunakan', 'aplikasi', 'ini', 'dari', 'dulu', 'sampai', 'sekarang', 'belum', 'pernah', 'mendapatkan', 'driver', 'yang', 'bijaksana', 'dan', 'proporsional', 'saya', 'harap', 'perusahaan', 'ini', 'dapat', 'meningkatkan', 'kualitas', 'sdm', 'driver']","['aplikasi', 'sebenarnya', 'sangat', 'membantu', 'menyeleksi', 'sdm', 'driver', 'nya', 'kurang', 'profesional', 'banyak', 'driver', 'jelas', 'minta', 'uang', 'lebih', 'berbagai', 'cara', 'kebanyakan', 'driver', 'songong', 'sombong', 'kurang', 'ramah', 'hampir', 'hari', 'malam', 'menggunakan', 'aplikasi', 'dulu', 'sekarang', 'pernah', 'mendapatkan', 'driver', 'bijaksana', 'proporsional', 'harap', 'perusahaan', 'meningkatkan', 'kualitas', 'sdm', 'driver']","['aplikasi', 'benar', 'sangat', 'bantu', 'seleksi', 'sdm', 'driver', 'nya', 'kurang', 'profesional', 'banyak', 'driver', 'jelas', 'minta', 'uang', 'lebih', 'bagai', 'cara', 'banyak', 'driver', 'songong', 'sombong', 'kurang', 'ramah', 'hampir', 'hari', 'malam', 'guna', 'aplikasi', 'dulu', 'sekarang', 'pernah', 'dapat', 'driver', 'bijaksana', 'proporsional', 'harap', 'usaha', 'tingkat', 'kualitas', 'sdm', 'driver']",negative
b61ed84a-c3f4-43a7-9ac2-3e662940d9f4,Mey Linna,https://play-lh.googleusercontent.com/a/ACg8ocJv-lURijfTFsYh9sJWkaLU6qM45puOD0E--9d-PXPaJMtQ8Q=mo,Sangat kecewa sama aplikasi ini.. Kejadian lagi. cancel sesuka hati mitra sama pengemudinya... Sudah pesen lama nunggu hampir 2 jam.. Pdhl dah konfirmasi buat ditunggu. Kalo kita ngak bisa cancel seenak kita.. Aplikasi SIALAN..,1,24,5.329.0,2024-11-11 21:26:07,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2023-12-09 19:03:02,5.329.0,sangat kecewa sama aplikasi jadi cancel suka hati mitra sama mud sen lama nunggu hampir jam pdhl dah konfirmasi buat tunggu kalo ngak cancel enak aplikasi sial,"['sangat', 'kecewa', 'sama', 'aplikasi', 'ini', 'kejadian', 'lagi', 'cancel', 'sesuka', 'hati', 'mitra', 'sama', 'pengemudinya', 'sudah', 'pesen', 'lama', 'nunggu', 'hampir', 'jam', 'pdhl', 'dah', 'konfirmasi', 'buat', 'ditunggu', 'kalo', 'kita', 'ngak', 'bisa', 'cancel', 'seenak', 'kita', 'aplikasi', 'sialan']","['sangat', 'kecewa', 'sama', 'aplikasi', 'kejadian', 'cancel', 'sesuka', 'hati', 'mitra', 'sama', 'pengemudinya', 'pesen', 'lama', 'nunggu', 'hampir', 'jam', 'pdhl', 'dah', 'konfirmasi', 'buat', 'ditunggu', 'kalo', 'ngak', 'cancel', 'seenak', 'aplikasi', 'sialan']","['sangat', 'kecewa', 'sama', 'aplikasi', 'jadi', 'cancel', 'suka', 'hati', 'mitra', 'sama', 'mud', 'sen', 'lama', 'nunggu', 'hampir', 'jam', 'pdhl', 'dah', 'konfirmasi', 'buat', 'tunggu', 'kalo', 'ngak', 'cancel', 'enak', 'aplikasi', 'sial']",negative
3f127703-5133-4d64-8567-9e0ea909e6f2,Hartanti Aprilia,https://play-lh.googleusercontent.com/a-/ALV-UjVwQQGRE4KB1qsJCVDVrXFjOBDYq3_ZHgy0lmFI25bcSBZbvBDk,"Saya merasa grab makin kesini makin kesana 1. Dlu rasanya kl lama menunggu driver bisa langsung dibatalkan bukan malah diundur2 terus sampai menit2 terakhir baru ada driver. Membuang waktu dan minat pelanggan. 2. Dulu sangat mudah menghubungi cs tpi sekarang harus dibuat mutar2 dijwab oleh bot harus nelpon dkk. Fitur undur mengundur waktunya sngat bagus mendukung penjual dan driver, tpi tidak menempatkan kepuasan pelanggan. 3. Sangat kecewa dgn grab sekarang. Better pergi beli sendiri. Thx",1,9,5.330.0,2024-11-03 20:44:57,Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏,2024-11-04 07:39:06,5.330.0,rasa grab makin kesini makin kesana dlu rasa kl lama tunggu driver langsung batal bukan malah undur terus menit akhir baru driver buang waktu minat langgan dulu sangat mudah hubung cs tpi sekarang buat mutar dijwab bot nelpon dkk fitur undur undur waktu sngat bagus dukung jual driver tpi tempat puas langgan sangat kecewa dgn grab sekarang better pergi beli sendiri thx,"['saya', 'merasa', 'grab', 'makin', 'kesini', 'makin', 'kesana', 'dlu', 'rasanya', 'kl', 'lama', 'menunggu', 'driver', 'bisa', 'langsung', 'dibatalkan', 'bukan', 'malah', 'diundur', 'terus', 'sampai', 'menit', 'terakhir', 'baru', 'ada', 'driver', 'membuang', 'waktu', 'dan', 'minat', 'pelanggan', 'dulu', 'sangat', 'mudah', 'menghubungi', 'cs', 'tpi', 'sekarang', 'harus', 'dibuat', 'mutar', 'dijwab', 'oleh', 'bot', 'harus', 'nelpon', 'dkk', 'fitur', 'undur', 'mengundur', 'waktunya', 'sngat', 'bagus', 'mendukung', 'penjual', 'dan', 'driver', 'tpi', 'tidak', 'menempatkan', 'kepuasan', 'pelanggan', 'sangat', 'kecewa', 'dgn', 'grab', 'sekarang', 'better', 'pergi', 'beli', 'sendiri', 'thx']","['merasa', 'grab', 'makin', 'kesini', 'makin', 'kesana', 'dlu', 'rasanya', 'kl', 'lama', 'menunggu', 'driver', 'langsung', 'dibatalkan', 'bukan', 'malah', 'diundur', 'terus', 'menit', 'terakhir', 'baru', 'driver', 'membuang', 'waktu', 'minat', 'pelanggan', 'dulu', 'sangat', 'mudah', 'menghubungi', 'cs', 'tpi', 'sekarang', 'dibuat', 'mutar', 'dijwab', 'bot', 'nelpon', 'dkk', 'fitur', 'undur', 'mengundur', 'waktunya', 'sngat', 'bagus', 'mendukung', 'penjual', 'driver', 'tpi', 'menempatkan', 'kepuasan', 'pelanggan', 'sangat', 'kecewa', 'dgn', 'grab', 'sekarang', 'better', 'pergi', 'beli', 'sendiri', 'thx']","['rasa', 'grab', 'makin', 'kesini', 'makin', 'kesana', 'dlu', 'rasa', 'kl', 'lama', 'tunggu', 'driver', 'langsung', 'batal', 'bukan', 'malah', 'undur', 'terus', 'menit', 'akhir', 'baru', 'driver', 'buang', 'waktu', 'minat', 'langgan', 'dulu', 'sangat', 'mudah', 'hubung', 'cs', 'tpi', 'sekarang', 'buat', 'mutar', 'dijwab', 'bot', 'nelpon', 'dkk', 'fitur', 'undur', 'undur', 'waktu', 'sngat', 'bagus', 'dukung', 'jual', 'driver', 'tpi', 'tempat', 'puas', 'langgan', 'sangat', 'kecewa', 'dgn', 'grab', 'sekarang', 'better', 'pergi', 'beli', 'sendiri', 'thx']",positive
af7d6af0-01cd-446b-832b-5cc294f92359,Reynold Sareal,https://play-lh.googleusercontent.com/a/ACg8ocIuhNDwZG1Yo9Xd0P2J5gr5xJCOhPGA81ltu6ON80tzCeyh_A=mo,Sudah 3 hari ini jalur yg diarahkan telah memperpanjang jarak tempuh sehingga kena biaya tambahan dari seharusnya. Saya curiga ada monopoli program agar pusatnya dapat uang lebih.,3,3,5.330.0,2024-11-08 18:07:11,,,5.330.0,hari jalur yg arah panjang jarak tempuh kena biaya tambah curiga monopoli program pusat uang lebih,"['sudah', 'hari', 'ini', 'jalur', 'yg', 'diarahkan', 'telah', 'memperpanjang', 'jarak', 'tempuh', 'sehingga', 'kena', 'biaya', 'tambahan', 'dari', 'seharusnya', 'saya', 'curiga', 'ada', 'monopoli', 'program', 'agar', 'pusatnya', 'dapat', 'uang', 'lebih']","['hari', 'jalur', 'yg', 'diarahkan', 'memperpanjang', 'jarak', 'tempuh', 'kena', 'biaya', 'tambahan', 'curiga', 'monopoli', 'program', 'pusatnya', 'uang', 'lebih']","['hari', 'jalur', 'yg', 'arah', 'panjang', 'jarak', 'tempuh', 'kena', 'biaya', 'tambah', 'curiga', 'monopoli', 'program', 'pusat', 'uang', 'lebih']",negative
5778f8b0-1bee-4a51-b756-6befc9c361c9,Irene Ivonne Lewier,https://play-lh.googleusercontent.com/a/ACg8ocKHHhLZ2Hxi6wNMetmXqG_M48dMfQMS1obkTjMh1Tf7yWkQ3A=mo,"terkadang ada driver yg kurang baik pelayanan karena saat saya pesan order ditolak karena harga promo jadi tolong untuk lebih ditingkatkan pelayanan grab baik motor, mobil,dll supaya konsumen juga merasa nyaman, terimakasih 🙏🙏",5,3,5.330.0,2024-11-07 07:21:02,,,5.330.0,terkadang driver yg kurang baik layan pesan order tolak harga promo jadi lebih tingkat layan grab baik motor mobildll konsumen rasa nyaman terimakasih ,"['terkadang', 'ada', 'driver', 'yg', 'kurang', 'baik', 'pelayanan', 'karena', 'saat', 'saya', 'pesan', 'order', 'ditolak', 'karena', 'harga', 'promo', 'jadi', 'tolong', 'untuk', 'lebih', 'ditingkatkan', 'pelayanan', 'grab', 'baik', 'motor', 'mobildll', 'supaya', 'konsumen', 'juga', 'merasa', 'nyaman', 'terimakasih', '🙏🙏']","['terkadang', 'driver', 'yg', 'kurang', 'baik', 'pelayanan', 'pesan', 'order', 'ditolak', 'harga', 'promo', 'jadi', 'lebih', 'ditingkatkan', 'pelayanan', 'grab', 'baik', 'motor', 'mobildll', 'konsumen', 'merasa', 'nyaman', 'terimakasih', '🙏🙏']","['terkadang', 'driver', 'yg', 'kurang', 'baik', 'layan', 'pesan', 'order', 'tolak', 'harga', 'promo', 'jadi', 'lebih', 'tingkat', 'layan', 'grab', 'baik', 'motor', 'mobildll', 'konsumen', 'rasa', 'nyaman', 'terimakasih', '']",negative
2c299170-a0a1-44de-a2ff-b091cbc2d4d5,ali usman,https://play-lh.googleusercontent.com/a/ACg8ocITSXq-23A24w1GOYIIs-ET9-Viy9jkqBmRxEfhQPdDt5g__A=mo,"Agar diperbaiki jika ada pengemudi batalkan orderan, untuk order ulang jangan otomatis order lagi. Kasihan driver selanjutnya. Pengalaman sudah 2 kali di cancel oleh driver grab. akhirnya order ojol lain. Driver Grab ke 3 otomatis nyangkut. Kasian yg ke 3.sy juga kena protes driver ke 3",3,2,5.330.0,2024-11-09 15:51:18,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-11-09 16:06:26,5.330.0,baik kemudi batal order order ulang jangan otomatis order kasihan driver lanjut alam kali cancel driver grab akhir order ojol driver grab otomatis nyangkut kasi yg sy kena protes driver,"['agar', 'diperbaiki', 'jika', 'ada', 'pengemudi', 'batalkan', 'orderan', 'untuk', 'order', 'ulang', 'jangan', 'otomatis', 'order', 'lagi', 'kasihan', 'driver', 'selanjutnya', 'pengalaman', 'sudah', 'kali', 'di', 'cancel', 'oleh', 'driver', 'grab', 'akhirnya', 'order', 'ojol', 'lain', 'driver', 'grab', 'ke', 'otomatis', 'nyangkut', 'kasian', 'yg', 'ke', 'sy', 'juga', 'kena', 'protes', 'driver', 'ke']","['diperbaiki', 'pengemudi', 'batalkan', 'orderan', 'order', 'ulang', 'jangan', 'otomatis', 'order', 'kasihan', 'driver', 'selanjutnya', 'pengalaman', 'kali', 'cancel', 'driver', 'grab', 'akhirnya', 'order', 'ojol', 'driver', 'grab', 'otomatis', 'nyangkut', 'kasian', 'yg', 'sy', 'kena', 'protes', 'driver']","['baik', 'kemudi', 'batal', 'order', 'order', 'ulang', 'jangan', 'otomatis', 'order', 'kasihan', 'driver', 'lanjut', 'alam', 'kali', 'cancel', 'driver', 'grab', 'akhir', 'order', 'ojol', 'driver', 'grab', 'otomatis', 'nyangkut', 'kasi', 'yg', 'sy', 'kena', 'protes', 'driver']",negative
d2a4c095-87c2-4164-aea9-d9499cc86847,Octa Via,https://play-lh.googleusercontent.com/a-/ALV-UjXdow4Jn15lIBaEgH9ky-wRx4fPfpbmfTMgzpBzjIXKy39o2a4,"Ya Allah grab kenapa sih , tolong dong udah sesuai titik maps , alamat ancer² tp tiba² pas udh pengantaran titiknya gak sesuai 😭 kasian drivernya barusan order mie setan , titik udh sesuai semua nya udh sesuai ehh tiba² gk sesuai driverny muter² 😭 gak enak banget tolong di perbaiki ya grab , 2 kali order kyak gini 😭",5,3,5.330.0,2024-11-07 19:45:43,,,5.330.0,allah grab sih dong udah sesuai titik maps alamat ancer tp tiba pas udh antar titik gak sesuai  kasi drivernya barusan order mie setan titik udh sesuai semua nya udh sesuai ehh tiba gk sesuai driverny muter  gak enak banget baik grab kali order kyak gin ,"['ya', 'allah', 'grab', 'kenapa', 'sih', 'tolong', 'dong', 'udah', 'sesuai', 'titik', 'maps', 'alamat', 'ancer²', 'tp', 'tiba²', 'pas', 'udh', 'pengantaran', 'titiknya', 'gak', 'sesuai', '😭', 'kasian', 'drivernya', 'barusan', 'order', 'mie', 'setan', 'titik', 'udh', 'sesuai', 'semua', 'nya', 'udh', 'sesuai', 'ehh', 'tiba²', 'gk', 'sesuai', 'driverny', 'muter²', '😭', 'gak', 'enak', 'banget', 'tolong', 'di', 'perbaiki', 'ya', 'grab', 'kali', 'order', 'kyak', 'gini', '😭']","['allah', 'grab', 'sih', 'dong', 'udah', 'sesuai', 'titik', 'maps', 'alamat', 'ancer²', 'tp', 'tiba²', 'pas', 'udh', 'pengantaran', 'titiknya', 'gak', 'sesuai', '😭', 'kasian', 'drivernya', 'barusan', 'order', 'mie', 'setan', 'titik', 'udh', 'sesuai', 'semua', 'nya', 'udh', 'sesuai', 'ehh', 'tiba²', 'gk', 'sesuai', 'driverny', 'muter²', '😭', 'gak', 'enak', 'banget', 'perbaiki', 'grab', 'kali', 'order', 'kyak', 'gini', '😭']","['allah', 'grab', 'sih', 'dong', 'udah', 'sesuai', 'titik', 'maps', 'alamat', 'ancer', 'tp', 'tiba', 'pas', 'udh', 'antar', 'titik', 'gak', 'sesuai', '', 'kasi', 'drivernya', 'barusan', 'order', 'mie', 'setan', 'titik', 'udh', 'sesuai', 'semua', 'nya', 'udh', 'sesuai', 'ehh', 'tiba', 'gk', 'sesuai', 'driverny', 'muter', '', 'gak', 'enak', 'banget', 'baik', 'grab', 'kali', 'order', 'kyak', 'gin', '']",negative
5fe9c25f-1ba3-4acd-9274-085d131d8bb4,sekar melati,https://play-lh.googleusercontent.com/a-/ALV-UjWv63dBQrcnOMOR1YdXKoJM3TjijdKgeu30Qd64DS5_KDKsNxER,Aplikasi ini terasa mempermaikan driver maupun custumer. Driver kesusahan karena titik maps sering bias dan custumer ketika pesan grab food menunggu hingga 4 jam serta tidak ada fitur cancel. Mohon jangan diremehkan kepentingan driver dan custumer. Semoga sistem grab diperbaiki.,1,7,5.329.0,2024-11-02 21:32:01,,,5.329.0,aplikasi asa permai driver maupun custumer driver susah titik maps sering bias custumer pesan grab food tunggu hingga jam fitur cancel mohon jangan remeh penting driver custumer moga sistem grab baik,"['aplikasi', 'ini', 'terasa', 'mempermaikan', 'driver', 'maupun', 'custumer', 'driver', 'kesusahan', 'karena', 'titik', 'maps', 'sering', 'bias', 'dan', 'custumer', 'ketika', 'pesan', 'grab', 'food', 'menunggu', 'hingga', 'jam', 'serta', 'tidak', 'ada', 'fitur', 'cancel', 'mohon', 'jangan', 'diremehkan', 'kepentingan', 'driver', 'dan', 'custumer', 'semoga', 'sistem', 'grab', 'diperbaiki']","['aplikasi', 'terasa', 'mempermaikan', 'driver', 'maupun', 'custumer', 'driver', 'kesusahan', 'titik', 'maps', 'sering', 'bias', 'custumer', 'pesan', 'grab', 'food', 'menunggu', 'hingga', 'jam', 'fitur', 'cancel', 'mohon', 'jangan', 'diremehkan', 'kepentingan', 'driver', 'custumer', 'semoga', 'sistem', 'grab', 'diperbaiki']","['aplikasi', 'asa', 'permai', 'driver', 'maupun', 'custumer', 'driver', 'susah', 'titik', 'maps', 'sering', 'bias', 'custumer', 'pesan', 'grab', 'food', 'tunggu', 'hingga', 'jam', 'fitur', 'cancel', 'mohon', 'jangan', 'remeh', 'penting', 'driver', 'custumer', 'moga', 'sistem', 'grab', 'baik']",negative
9201f01a-f769-4b43-a90e-a172362b3a24,Raisya Rinjani,https://play-lh.googleusercontent.com/a-/ALV-UjUsW79OOROhYZLX3QcSe5gc8lrqlXxHAqEq1nYLsVtInUte7zU,"Saya sering dapat pengemudi ugal""an terus gak tepat waktu Dateng nya terus saya dapat gopay koin 10 RB emang saya butuh koin gak butuh ,saya cuma pengen tepat waktu dan tidak telat dan akhirnya saya telat gara gara driver ugal""an terus gak tau arah nya lagi buat sampai tujuan",1,5,5.330.0,2024-11-05 08:56:14,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-11-06 16:57:32,5.330.0,sering kemudi ugalan terus gak tepat waktu dateng nya terus gopay koin rb emang butuh koin gak butuh cuma ken tepat waktu telat akhir telat gara gara driver ugalan terus gak tau arah nya buat tuju,"['saya', 'sering', 'dapat', 'pengemudi', 'ugalan', 'terus', 'gak', 'tepat', 'waktu', 'dateng', 'nya', 'terus', 'saya', 'dapat', 'gopay', 'koin', 'rb', 'emang', 'saya', 'butuh', 'koin', 'gak', 'butuh', 'saya', 'cuma', 'pengen', 'tepat', 'waktu', 'dan', 'tidak', 'telat', 'dan', 'akhirnya', 'saya', 'telat', 'gara', 'gara', 'driver', 'ugalan', 'terus', 'gak', 'tau', 'arah', 'nya', 'lagi', 'buat', 'sampai', 'tujuan']","['sering', 'pengemudi', 'ugalan', 'terus', 'gak', 'tepat', 'waktu', 'dateng', 'nya', 'terus', 'gopay', 'koin', 'rb', 'emang', 'butuh', 'koin', 'gak', 'butuh', 'cuma', 'pengen', 'tepat', 'waktu', 'telat', 'akhirnya', 'telat', 'gara', 'gara', 'driver', 'ugalan', 'terus', 'gak', 'tau', 'arah', 'nya', 'buat', 'tujuan']","['sering', 'kemudi', 'ugalan', 'terus', 'gak', 'tepat', 'waktu', 'dateng', 'nya', 'terus', 'gopay', 'koin', 'rb', 'emang', 'butuh', 'koin', 'gak', 'butuh', 'cuma', 'ken', 'tepat', 'waktu', 'telat', 'akhir', 'telat', 'gara', 'gara', 'driver', 'ugalan', 'terus', 'gak', 'tau', 'arah', 'nya', 'buat', 'tuju']",negative
88e38b5b-d742-4530-a288-c880f12bff17,Rully,https://play-lh.googleusercontent.com/a-/ALV-UjXU2I7NaJuDgd-Ym5-1Ht_V8wCuaPz3GWaP84ctiixaTK37nvKz,"masih banyak resto yang membuat makanan/minuman lama sampai 40-60menit yang seharusnya tidak memakan waktu 15-30 menit, jika perlu tolong kedepannya adakan sistem penurunan rating otomatis kepada resto yang sengaja membuat makanan/minuman menjadi sangat lama atau perlihatkan antrian makanan/minuman yang kita pesan untuk kejelasan mengapa itu membutuhkan estimasi menunggu yang memakan waktu lama",1,11,5.329.0,2024-11-01 15:35:09,,,5.329.0,banyak resto buat makananminuman lama menit makan waktu menit perlu depan adakan sistem turun rating otomatis resto sengaja buat makananminuman jadi sangat lama lihat antri makananminuman pesan jelas butuh estimasi tunggu makan waktu lama,"['masih', 'banyak', 'resto', 'yang', 'membuat', 'makananminuman', 'lama', 'sampai', 'menit', 'yang', 'seharusnya', 'tidak', 'memakan', 'waktu', 'menit', 'jika', 'perlu', 'tolong', 'kedepannya', 'adakan', 'sistem', 'penurunan', 'rating', 'otomatis', 'kepada', 'resto', 'yang', 'sengaja', 'membuat', 'makananminuman', 'menjadi', 'sangat', 'lama', 'atau', 'perlihatkan', 'antrian', 'makananminuman', 'yang', 'kita', 'pesan', 'untuk', 'kejelasan', 'mengapa', 'itu', 'membutuhkan', 'estimasi', 'menunggu', 'yang', 'memakan', 'waktu', 'lama']","['banyak', 'resto', 'membuat', 'makananminuman', 'lama', 'menit', 'memakan', 'waktu', 'menit', 'perlu', 'kedepannya', 'adakan', 'sistem', 'penurunan', 'rating', 'otomatis', 'resto', 'sengaja', 'membuat', 'makananminuman', 'menjadi', 'sangat', 'lama', 'perlihatkan', 'antrian', 'makananminuman', 'pesan', 'kejelasan', 'membutuhkan', 'estimasi', 'menunggu', 'memakan', 'waktu', 'lama']","['banyak', 'resto', 'buat', 'makananminuman', 'lama', 'menit', 'makan', 'waktu', 'menit', 'perlu', 'depan', 'adakan', 'sistem', 'turun', 'rating', 'otomatis', 'resto', 'sengaja', 'buat', 'makananminuman', 'jadi', 'sangat', 'lama', 'lihat', 'antri', 'makananminuman', 'pesan', 'jelas', 'butuh', 'estimasi', 'tunggu', 'makan', 'waktu', 'lama']",negative
b5b9ef06-b836-483f-be41-b022b737053d,Nisya Aulia,https://play-lh.googleusercontent.com/a-/ALV-UjXhk7SugXCD2D-nczrA2gl9-ZO09ipzvl2-L_5puThUd12y9f72,"Sejak update sekarang grab gaada diskon kayak dulu. Cuma diskon pengantaran aja , pdhl selalu langganan VIP tp cuma dpt diskon yg minimal 30 rb buat ngurangin ongkir doang 10 rb. Pelit bgt, percuma Langganan VIP kalo harga nya tetep mahal.",1,0,5.331.0,2024-11-10 18:39:22,,,5.331.0,sejak update sekarang grab gaada diskon kayak dulu cuma diskon antar aja pdhl selalu langgan vip tp cuma dpt diskon yg minimal rb buat ngurangin ongkir doang rb pelit bgt percuma langgan vip kalo harga nya tetep mahal,"['sejak', 'update', 'sekarang', 'grab', 'gaada', 'diskon', 'kayak', 'dulu', 'cuma', 'diskon', 'pengantaran', 'aja', 'pdhl', 'selalu', 'langganan', 'vip', 'tp', 'cuma', 'dpt', 'diskon', 'yg', 'minimal', 'rb', 'buat', 'ngurangin', 'ongkir', 'doang', 'rb', 'pelit', 'bgt', 'percuma', 'langganan', 'vip', 'kalo', 'harga', 'nya', 'tetep', 'mahal']","['sejak', 'update', 'sekarang', 'grab', 'gaada', 'diskon', 'kayak', 'dulu', 'cuma', 'diskon', 'pengantaran', 'aja', 'pdhl', 'selalu', 'langganan', 'vip', 'tp', 'cuma', 'dpt', 'diskon', 'yg', 'minimal', 'rb', 'buat', 'ngurangin', 'ongkir', 'doang', 'rb', 'pelit', 'bgt', 'percuma', 'langganan', 'vip', 'kalo', 'harga', 'nya', 'tetep', 'mahal']","['sejak', 'update', 'sekarang', 'grab', 'gaada', 'diskon', 'kayak', 'dulu', 'cuma', 'diskon', 'antar', 'aja', 'pdhl', 'selalu', 'langgan', 'vip', 'tp', 'cuma', 'dpt', 'diskon', 'yg', 'minimal', 'rb', 'buat', 'ngurangin', 'ongkir', 'doang', 'rb', 'pelit', 'bgt', 'percuma', 'langgan', 'vip', 'kalo', 'harga', 'nya', 'tetep', 'mahal']",positive
dc5b48da-b63a-4d21-9dfa-c222bdc96c9d,Murdani bin Syamsuddin,https://play-lh.googleusercontent.com/a/ACg8ocJtW-A3YVn8NWGW5nTOzQcjrQl2at9n1XJrG5xOjlxFXF3PIQ=mo,"Sangat kecewa dengan prosedur grab sekarang, karena tambang tak berpatutan lagi. Baik beralih kat apps lain yg masih boleh tawar harga..",1,10,5.330.0,2024-11-05 06:07:37,,,5.330.0,sangat kecewa prosedur grab sekarang tambang tak patut baik alih kat apps yg tawar harga,"['sangat', 'kecewa', 'dengan', 'prosedur', 'grab', 'sekarang', 'karena', 'tambang', 'tak', 'berpatutan', 'lagi', 'baik', 'beralih', 'kat', 'apps', 'lain', 'yg', 'masih', 'boleh', 'tawar', 'harga']","['sangat', 'kecewa', 'prosedur', 'grab', 'sekarang', 'tambang', 'tak', 'berpatutan', 'baik', 'beralih', 'kat', 'apps', 'yg', 'tawar', 'harga']","['sangat', 'kecewa', 'prosedur', 'grab', 'sekarang', 'tambang', 'tak', 'patut', 'baik', 'alih', 'kat', 'apps', 'yg', 'tawar', 'harga']",negative
